ATP,B365L,B365W,Best of,CBL,CBW,Comment,Court,Date,EXL,EXW,IWL,IWW,L1,L2,L3,L4,L5,LPts,LRank,Location,Loser,Lsets,PSL,PSW,Round,Series,Surface,Tournament,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,W1,W2,W3,W4,W5,WPts,WRank,Winner,Wsets
42.0,3.25,1.33,3.0,3.0,1.37,Completed,Outdoor,7/22/05,3.1,1.35,2.7,1.35,4.0,2,,,,906.0,38.0,Stuttgart,Berdych T.,0.0,3.28,1.403,Quarterfinals,International Gold,Clay,Mercedes Cup,,,,,,6.0,6,,,,2045.0,7.0,Davydenko N.,2.0
42.0,1.61,2.2,3.0,1.65,2.2,Completed,Outdoor,7/22/05,1.65,2.15,1.6,2.0,2.0,3,,,,506.0,77.0,Stuttgart,Seppi A.,0.0,1.69,2.35,Quarterfinals,International Gold,Clay,Mercedes Cup,,,,,,6.0,6,,,,557.0,66.0,Nieminen J.,2.0
42.0,11.0,1.02,3.0,12.0,1.02,Completed,Outdoor,7/22/05,10.5,1.03,8.0,1.02,2.0,1,,,,647.0,57.0,Stuttgart,Zib T.,0.0,41.0,1.019,Quarterfinals,International Gold,Clay,Mercedes Cup,,,,,,6.0,6,,,,3750.0,3.0,Nadal R.,2.0
42.0,3.75,1.25,3.0,3.2,1.33,Completed,Outdoor,7/22/05,3.1,1.35,2.9,1.3,4.0,6,2,,,440.0,93.0,Stuttgart,Zabaleta M.,1.0,3.47,1.375,Quarterfinals,International Gold,Clay,Mercedes Cup,,,,,,6.0,1,6,,,1590.0,13.0,Gaudio G.,2.0
42.0,11.0,1.02,3.0,14.0,1.02,Completed,Outdoor,7/23/05,18.0,1.04,7.0,1.03,2.0,5,,,,557.0,66.0,Stuttgart,Nieminen J.,0.0,21.5,1.036,Semifinals,International Gold,Clay,Mercedes Cup,,,,,,6.0,7,,,,3750.0,3.0,Nadal R.,2.0
42.0,2.25,1.57,3.0,2.15,1.7,Retired,Outdoor,7/23/05,2.1,1.7,2.2,1.5,3.0,1,,,,2045.0,7.0,Stuttgart,Davydenko N.,0.0,2.05,1.8,Semifinals,International Gold,Clay,Mercedes Cup,,,,,,6.0,2,,,,1590.0,13.0,Gaudio G.,1.0
42.0,5.5,1.12,5.0,5.5,1.15,Completed,Outdoor,7/24/05,4.67,1.17,4.0,1.15,3.0,3,4,,,1590.0,13.0,Stuttgart,Gaudio G.,0.0,6.67,1.159,The Final,International Gold,Clay,Mercedes Cup,,,,,,6.0,6,6,,,3750.0,3.0,Nadal R.,3.0
43.0,,,3.0,1.83,1.93,Completed,Outdoor,7/25/05,1.9,1.85,1.85,1.75,3.0,6,,,,261.0,160.0,Kitzbuhel,Luczak P.,0.0,1.82,2.12,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,7,,,,415.0,98.0,Vik R.,2.0
43.0,1.61,2.2,3.0,1.77,2.0,Completed,Outdoor,7/25/05,1.7,2.1,1.7,1.9,2.0,3,,,,327.0,130.0,Kitzbuhel,Sluiter R.,0.0,1.813,2.13,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,397.0,105.0,di Mauro A.,2.0
43.0,1.16,4.5,3.0,1.2,4.4,Completed,Outdoor,7/25/05,1.2,4.25,1.2,3.6,6.0,5,2,,,688.0,51.0,Kitzbuhel,Zib T.,1.0,1.216,5.19,1st Round,International Gold,Clay,Generali Open,,,,,,3.0,7,6,,,260.0,162.0,Marach O.,2.0
43.0,1.53,2.37,3.0,1.57,2.35,Completed,Outdoor,7/25/05,1.55,2.35,1.6,2.0,7.0,6,4,,,556.0,67.0,Kitzbuhel,Monaco J.,1.0,1.559,2.69,1st Round,International Gold,Clay,Generali Open,,,,,,5.0,7,6,,,417.0,96.0,Mayer F.,2.0
43.0,2.0,1.72,3.0,2.05,1.73,Completed,Outdoor,7/25/05,1.87,1.87,1.8,1.8,4.0,2,,,,354.0,122.0,Kitzbuhel,Ventura S.,0.0,2.06,1.862,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,446.0,91.0,Behrend T.,2.0
43.0,1.4,2.75,3.0,1.5,2.55,Retired,Outdoor,7/26/05,1.5,2.45,1.35,2.7,4.0,0,,,,542.0,71.0,Kitzbuhel,Calleri A.,0.0,1.442,3.06,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,3,,,,414.0,99.0,Lapentti N.,1.0
43.0,1.53,2.37,3.0,1.6,2.3,Completed,Outdoor,7/26/05,1.6,2.25,1.45,2.35,2.0,4,,,,400.0,102.0,Kitzbuhel,Costa A.,0.0,1.671,2.39,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,511.0,77.0,Kohlschreiber P.,2.0
43.0,,,3.0,,,Completed,Outdoor,7/26/05,,,,,3.0,3,,,,300.0,140.0,Kitzbuhel,Ramirez-Hidalgo R.,0.0,1.862,2.06,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,273.0,150.0,Labadze I.,2.0
43.0,1.8,1.9,3.0,1.93,1.83,Completed,Outdoor,7/26/05,1.85,1.9,1.9,1.8,3.0,3,,,,395.0,106.0,Kitzbuhel,Sanchez D.,0.0,1.98,1.926,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,380.0,112.0,Schuettler R.,2.0
43.0,3.75,1.22,3.0,,,Completed,Outdoor,7/26/05,3.35,1.3,3.6,1.2,3.0,6,,,,168.0,225.0,Kitzbuhel,Schukin Y.,0.0,4.24,1.282,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,7,,,,499.0,80.0,Minar I.,2.0
43.0,3.0,1.33,3.0,,,Completed,Outdoor,7/26/05,3.35,1.3,2.7,1.35,3.0,6,3,,,,,Kitzbuhel,Hipfl M.,1.0,3.7,1.333,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,1,6,,,175.0,217.0,Vemic D.,2.0
43.0,2.1,1.66,3.0,,,Completed,Outdoor,7/26/05,,,,,4.0,2,,,,265.0,154.0,Kitzbuhel,Armando H.,0.0,2.38,1.676,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,448.0,89.0,Koubek S.,2.0
43.0,2.25,1.57,3.0,2.15,1.67,Completed,Outdoor,7/26/05,2.3,1.6,2.0,1.6,2.0,4,,,,551.0,69.0,Kitzbuhel,Seppi A.,0.0,2.45,1.645,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,555.0,68.0,Verdasco F.,2.0
43.0,6.5,1.08,3.0,6.5,1.1,Completed,Outdoor,7/26/05,6.25,1.1,5.0,1.1,2.0,6,,,,382.0,110.0,Kitzbuhel,Haehnel J.,0.0,10.5,1.087,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,7,,,,440.0,93.0,Zabaleta M.,2.0
43.0,2.62,1.44,3.0,2.55,1.5,Completed,Outdoor,7/26/05,2.6,1.46,2.1,1.55,3.0,2,,,,492.0,81.0,Kitzbuhel,Sabau R.,0.0,2.76,1.526,1st Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,469.0,83.0,Almagro N.,2.0
43.0,1.72,2.0,3.0,1.83,1.93,Completed,Outdoor,7/26/05,1.8,1.95,1.7,1.9,6.0,6,4,,,381.0,111.0,Kitzbuhel,Tabara M.,1.0,2.06,1.862,1st Round,International Gold,Clay,Generali Open,,,,,,7.0,3,6,,,176.0,215.0,Koellerer D.,2.0
43.0,1.36,3.0,3.0,1.45,2.7,Completed,Outdoor,7/27/05,1.35,3.1,1.35,2.7,4.0,6,,,,2115.0,7.0,Kitzbuhel,Davydenko N.,0.0,1.437,3.09,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,7,,,,440.0,93.0,Zabaleta M.,2.0
43.0,2.75,1.39,3.0,2.7,1.45,Completed,Outdoor,7/27/05,3.01,1.35,2.5,1.4,5.0,3,,,,1011.0,33.0,Kitzbuhel,Rochus O.,0.0,3.26,1.407,2nd Round,International Gold,Clay,Generali Open,,,,,,7.0,6,,,,555.0,68.0,Verdasco F.,2.0
43.0,1.39,2.75,3.0,1.35,3.1,Retired,Outdoor,7/27/05,1.45,2.6,1.3,2.9,5.0,0,,,,664.0,55.0,Kitzbuhel,Mathieu P.H.,0.0,1.441,3.07,2nd Round,International Gold,Clay,Generali Open,,,,,,7.0,1,,,,415.0,98.0,Vik R.,1.0
43.0,1.66,2.1,3.0,1.83,1.93,Completed,Outdoor,7/27/05,1.7,2.1,1.7,1.9,3.0,2,,,,724.0,48.0,Kitzbuhel,Andreev I.,0.0,1.719,2.29,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,469.0,83.0,Almagro N.,2.0
43.0,8.0,1.06,3.0,7.25,1.08,Completed,Outdoor,7/27/05,6.68,1.09,6.0,1.05,5.0,3,,,,511.0,77.0,Kitzbuhel,Kohlschreiber P.,0.0,9.5,1.095,2nd Round,International Gold,Clay,Generali Open,,,,,,7.0,6,,,,1590.0,13.0,Gaudio G.,2.0
43.0,5.5,1.12,3.0,6.0,1.12,Completed,Outdoor,7/27/05,5.5,1.13,5.0,1.1,6.0,5,,,,176.0,215.0,Kitzbuhel,Koellerer D.,0.0,7.3,1.143,2nd Round,International Gold,Clay,Generali Open,,,,,,7.0,7,,,,955.0,36.0,Massu N.,2.0
43.0,1.66,2.1,3.0,1.77,2.0,Completed,Outdoor,7/27/05,1.64,2.17,1.55,2.1,3.0,4,,,,781.0,45.0,Kitzbuhel,Acasuso J.,0.0,1.699,2.33,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,417.0,96.0,Mayer F.,2.0
43.0,1.57,2.25,3.0,1.6,2.3,Completed,Outdoor,7/27/05,1.55,2.35,1.65,1.95,4.0,1,,,,665.0,53.0,Kitzbuhel,Horna L.,0.0,1.556,2.68,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,414.0,99.0,Lapentti N.,2.0
43.0,9.0,1.04,3.0,9.0,1.05,Completed,Outdoor,7/27/05,7.79,1.06,6.0,1.05,3.0,4,,,,260.0,162.0,Kitzbuhel,Marach O.,0.0,13.25,1.069,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,1465.0,17.0,Gonzalez F.,2.0
43.0,2.87,1.36,3.0,2.7,1.45,Completed,Outdoor,7/27/05,2.85,1.4,3.2,1.25,6.0,4,,,,397.0,105.0,Kitzbuhel,di Mauro A.,0.0,3.06,1.442,2nd Round,International Gold,Clay,Generali Open,,,,,,7.0,6,,,,1220.0,23.0,Lopez F.,2.0
43.0,2.1,1.66,3.0,2.0,1.77,Completed,Outdoor,7/27/05,2.0,1.75,2.1,1.55,0.0,5,,,,499.0,80.0,Kitzbuhel,Minar I.,0.0,2.05,1.87,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,7,,,,1200.0,25.0,Youzhny M.,2.0
43.0,2.37,1.53,3.0,2.4,1.53,Retired,Outdoor,7/27/05,2.46,1.51,2.0,1.6,6.0,4,4,,,739.0,46.0,Kitzbuhel,Rochus C.,1.0,2.73,1.538,2nd Round,International Gold,Clay,Generali Open,,,,,,4.0,6,5,,,448.0,89.0,Koubek S.,1.0
43.0,2.25,1.57,3.0,2.55,1.5,Completed,Outdoor,7/27/05,2.55,1.5,2.35,1.45,0.0,1,,,,446.0,91.0,Kitzbuhel,Behrend T.,0.0,2.82,1.495,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,665.0,52.0,Hanescu V.,2.0
43.0,1.72,2.0,3.0,1.62,2.25,Completed,Outdoor,7/27/05,1.64,2.17,1.7,1.9,4.0,6,6,,,380.0,112.0,Kitzbuhel,Schuettler R.,1.0,1.676,2.38,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,3,7,,,825.0,41.0,Pavel A.,2.0
43.0,,,3.0,,,Completed,Outdoor,7/27/05,,,,,3.0,4,,,,273.0,150.0,Kitzbuhel,Labadze I.,0.0,5.82,1.19,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,1641.0,10.0,Puerta M.,2.0
43.0,4.5,1.16,3.0,3.85,1.25,Completed,Outdoor,7/27/05,3.75,1.25,4.0,1.15,2.0,6,3,,,175.0,217.0,Kitzbuhel,Vemic D.,1.0,5.02,1.226,2nd Round,International Gold,Clay,Generali Open,,,,,,6.0,3,6,,,965.0,35.0,Melzer J.,2.0
43.0,2.25,1.57,3.0,2.15,1.67,Completed,Outdoor,7/28/05,1.95,1.8,2.1,1.55,5.0,1,,,,417.0,96.0,Kitzbuhel,Mayer F.,0.0,2.25,1.741,3rd Round,International Gold,Clay,Generali Open,,,,,,7.0,6,,,,1220.0,23.0,Lopez F.,2.0
43.0,2.62,1.44,3.0,2.3,1.6,Completed,Outdoor,7/28/05,2.15,1.65,2.0,1.6,3.0,6,3,,,469.0,83.0,Kitzbuhel,Almagro N.,1.0,2.37,1.68,3rd Round,International Gold,Clay,Generali Open,,,,,,6.0,4,6,,,440.0,93.0,Zabaleta M.,2.0
43.0,1.1,6.5,3.0,1.13,5.65,Completed,Outdoor,7/28/05,1.15,5.2,1.15,4.0,6.0,5,3,,,1465.0,17.0,Kitzbuhel,Gonzalez F.,1.0,1.139,7.42,3rd Round,International Gold,Clay,Generali Open,,,,,,4.0,7,6,,,414.0,99.0,Lapentti N.,2.0
43.0,1.33,3.25,3.0,1.4,2.85,Completed,Outdoor,7/28/05,1.35,3.0,1.35,2.7,4.0,3,,,,1641.0,10.0,Kitzbuhel,Puerta M.,0.0,1.426,3.15,3rd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,665.0,52.0,Hanescu V.,2.0
43.0,2.62,1.44,3.0,2.4,1.55,Completed,Outdoor,7/28/05,2.56,1.47,2.1,1.55,6.0,2,1,,,965.0,35.0,Kitzbuhel,Melzer J.,1.0,2.73,1.535,3rd Round,International Gold,Clay,Generali Open,,,,,,1.0,6,6,,,555.0,68.0,Verdasco F.,2.0
43.0,2.25,1.57,3.0,2.3,1.6,Retired,Outdoor,7/28/05,2.63,1.45,2.1,1.55,2.0,0,,,,825.0,41.0,Kitzbuhel,Pavel A.,0.0,2.68,1.562,3rd Round,International Gold,Clay,Generali Open,,,,,,6.0,1,,,,1200.0,25.0,Youzhny M.,1.0
43.0,2.75,1.39,3.0,2.55,1.5,Completed,Outdoor,7/28/05,2.46,1.51,2.7,1.35,5.0,2,,,,448.0,89.0,Kitzbuhel,Koubek S.,0.0,2.83,1.493,3rd Round,International Gold,Clay,Generali Open,,,,,,7.0,6,,,,955.0,36.0,Massu N.,2.0
43.0,8.0,1.06,3.0,9.0,1.05,Completed,Outdoor,7/28/05,7.79,1.06,6.0,1.05,4.0,2,,,,415.0,98.0,Kitzbuhel,Vik R.,0.0,12.9,1.069,3rd Round,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,1590.0,13.0,Gaudio G.,2.0
43.0,2.2,1.61,3.0,2.15,1.7,Completed,Outdoor,7/29/05,2.0,1.75,2.0,1.6,3.0,3,,,,665.0,52.0,Kitzbuhel,Hanescu V.,0.0,2.2,1.769,Quarterfinals,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,555.0,68.0,Verdasco F.,2.0
43.0,2.75,1.39,3.0,2.95,1.4,Completed,Outdoor,7/29/05,2.92,1.37,2.5,1.4,4.0,7,2,,,414.0,99.0,Kitzbuhel,Lapentti N.,1.0,3.36,1.391,Quarterfinals,International Gold,Clay,Generali Open,,,,,,6.0,6,6,,,955.0,36.0,Massu N.,2.0
43.0,5.0,1.14,3.0,4.55,1.2,Completed,Outdoor,7/29/05,4.25,1.2,3.6,1.2,4.0,6,4,,,1200.0,25.0,Kitzbuhel,Youzhny M.,1.0,4.78,1.239,Quarterfinals,International Gold,Clay,Generali Open,,,,,,6.0,4,6,,,1590.0,13.0,Gaudio G.,2.0
43.0,2.5,1.5,3.0,2.45,1.55,Completed,Outdoor,7/29/05,2.53,1.48,1.95,1.65,4.0,2,,,,1220.0,23.0,Kitzbuhel,Lopez F.,0.0,2.64,1.575,Quarterfinals,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,440.0,93.0,Zabaleta M.,2.0
43.0,2.1,1.66,3.0,2.1,1.73,Completed,Outdoor,7/30/05,2.3,1.6,2.0,1.6,6.0,3,5,,,955.0,36.0,Kitzbuhel,Massu N.,1.0,2.33,1.699,Semifinals,International Gold,Clay,Generali Open,,,,,,3.0,6,7,,,555.0,68.0,Verdasco F.,2.0
43.0,3.25,1.33,3.0,3.1,1.37,Completed,Outdoor,7/30/05,2.92,1.37,2.5,1.4,1.0,1,,,,440.0,93.0,Kitzbuhel,Zabaleta M.,0.0,3.14,1.427,Semifinals,International Gold,Clay,Generali Open,,,,,,6.0,6,,,,1590.0,13.0,Gaudio G.,2.0
43.0,4.0,1.22,5.0,3.9,1.25,Completed,Outdoor,7/31/05,3.59,1.26,3.2,1.25,6.0,2,4,4.0,,555.0,68.0,Kitzbuhel,Verdasco F.,1.0,4.59,1.251,The Final,International Gold,Clay,Generali Open,,,,,,2.0,6,6,6.0,,1590.0,13.0,Gaudio G.,3.0
44.0,1.83,1.83,3.0,1.83,1.93,Completed,Outdoor,7/25/05,1.87,1.87,1.8,1.8,6.0,7,4,,,665.0,54.0,Los Angeles,Carlsen K.,1.0,1.901,1.952,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,7.0,6,6,,,511.0,78.0,Kim K.,2.0
44.0,2.25,1.57,3.0,2.4,1.55,Completed,Outdoor,7/25/05,2.395,1.53,,,4.0,4,,,,623.0,59.0,Los Angeles,Saulnier C.,0.0,2.61,1.585,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,546.0,70.0,Goldstein P.,2.0
44.0,1.83,1.83,3.0,1.77,2.0,Completed,Outdoor,7/25/05,1.7,2.1,1.9,1.7,7.0,3,4,,,534.0,73.0,Los Angeles,Baghdatis M.,1.0,1.794,2.16,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,6,,,730.0,47.0,Chela J.I.,2.0
44.0,1.19,4.0,3.0,1.22,4.1,Completed,Outdoor,7/25/05,1.2,4.25,1.2,3.6,6.0,2,3,,,970.0,34.0,Los Angeles,Grosjean S.,1.0,1.207,5.44,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,1.0,6,6,,,688.0,50.0,Mello R.,2.0
44.0,1.28,3.25,3.0,1.3,3.4,Completed,Outdoor,7/25/05,1.25,3.75,1.25,3.2,6.0,7,2,,,1115.0,30.0,Los Angeles,Ancic M.,1.0,1.356,3.51,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,7.0,6,6,,,800.0,44.0,Srichaphan P.,2.0
44.0,2.37,1.53,3.0,2.4,1.55,Completed,Outdoor,7/26/05,2.3,1.6,2.1,1.55,3.0,4,,,,603.0,61.0,Los Angeles,Lee H.T.,0.0,2.62,1.581,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,598.0,62.0,Malisse X.,2.0
44.0,1.66,2.1,3.0,,,Completed,Outdoor,7/26/05,,,,,6.0,3,3,,,154.0,236.0,Los Angeles,Mamiit C.,1.0,1.901,1.952,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,2.0,6,6,,,66.0,414.0,Hadad A.,2.0
44.0,1.16,4.5,3.0,1.2,4.4,Completed,Outdoor,7/26/05,,,1.15,4.0,6.0,2,4,,,810.0,42.0,Los Angeles,Spadea V.,1.0,1.202,5.44,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,4.0,6,6,,,91.0,345.0,Fleishman Z.,2.0
44.0,2.2,1.61,3.0,2.1,1.7,Completed,Outdoor,7/26/05,2.1,1.7,1.9,1.7,4.0,1,,,,807.0,43.0,Los Angeles,Beck K.,0.0,2.23,1.752,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,1181.0,26.0,Hrbaty D.,2.0
44.0,2.2,1.61,3.0,2.2,1.65,Completed,Outdoor,7/26/05,,,2.5,1.4,6.0,3,6,,,138.0,258.0,Los Angeles,de Chaunac S.,1.0,2.47,1.637,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,2.0,6,7,,,515.0,75.0,Muller G.,2.0
44.0,2.0,1.72,3.0,1.93,1.83,Completed,Outdoor,7/26/05,1.9,1.85,1.75,1.85,4.0,4,,,,408.0,100.0,Los Angeles,Bjorkman J.,0.0,2.18,1.781,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,590.0,64.0,Hernych J.,2.0
44.0,1.44,2.62,3.0,1.45,2.7,Retired,Outdoor,7/26/05,1.4,2.85,1.35,2.7,2.0,,,,,1095.0,31.0,Los Angeles,Kiefer N.,0.0,1.442,3.06,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,3.0,,,,,390.0,108.0,Blake J.,0.0
44.0,2.75,1.39,3.0,3.0,1.37,Completed,Outdoor,7/27/05,2.85,1.4,2.5,1.4,4.0,4,,,,513.0,76.0,Los Angeles,Arthurs W.,0.0,3.1,1.435,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,595.0,63.0,Ginepri R.,2.0
44.0,2.5,1.5,3.0,2.7,1.45,Completed,Outdoor,7/27/05,2.45,1.5,2.5,1.4,4.0,4,,,,525.0,74.0,Los Angeles,Karlovic I.,0.0,2.78,1.505,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,1180.0,27.0,Haas T.,2.0
44.0,7.0,1.07,3.0,7.25,1.08,Completed,Outdoor,7/27/05,6.25,1.1,6.0,1.05,1.0,0,,,,389.0,109.0,Los Angeles,Lisnard J.R.,0.0,9.48,1.095,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,2275.0,6.0,Agassi A.,2.0
44.0,,,3.0,,,Completed,Outdoor,7/27/05,,,,,1.0,2,,,,259.0,164.0,Los Angeles,Okun N.,0.0,,,1st Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,377.0,115.0,Tursunov D.,2.0
44.0,2.62,1.44,3.0,2.4,1.55,Completed,Outdoor,7/27/05,2.55,1.5,2.5,1.4,4.0,2,,,,590.0,64.0,Los Angeles,Hernych J.,0.0,2.69,1.559,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,1181.0,26.0,Hrbaty D.,2.0
44.0,2.5,1.5,3.0,2.7,1.44,Completed,Outdoor,7/28/05,2.6,1.46,2.5,1.4,3.0,1,,,,66.0,414.0,Los Angeles,Hadad A.,0.0,3.29,1.402,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,688.0,50.0,Mello R.,2.0
44.0,1.9,1.8,3.0,1.8,1.95,Completed,Outdoor,7/28/05,2.0,1.75,2.1,1.55,6.0,4,2,,,377.0,115.0,Los Angeles,Tursunov D.,1.0,1.862,2.04,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,3.0,6,6,,,730.0,47.0,Chela J.I.,2.0
44.0,1.39,2.75,3.0,1.33,3.2,Completed,Outdoor,7/28/05,1.81,1.96,1.35,2.7,6.0,3,4,,,1180.0,27.0,Los Angeles,Haas T.,1.0,1.397,3.32,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,1.0,6,6,,,598.0,62.0,Malisse X.,2.0
44.0,2.5,1.5,3.0,2.35,1.57,Completed,Outdoor,7/28/05,2.53,1.48,2.2,1.5,1.0,4,,,,546.0,70.0,Los Angeles,Goldstein P.,0.0,2.68,1.562,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,800.0,44.0,Srichaphan P.,2.0
44.0,6.5,1.1,3.0,7.25,1.08,Completed,Outdoor,7/28/05,6.68,1.09,5.0,1.1,2.0,5,,,,511.0,78.0,Los Angeles,Kim K.,0.0,10.5,1.087,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,7,,,,2275.0,6.0,Agassi A.,2.0
44.0,2.75,1.39,3.0,2.85,1.4,Completed,Outdoor,7/29/05,2.85,1.4,2.7,1.35,3.0,5,,,,91.0,345.0,Los Angeles,Fleishman Z.,0.0,3.09,1.437,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,7,,,,515.0,75.0,Muller G.,2.0
44.0,2.62,1.44,3.0,2.3,1.6,Completed,Outdoor,7/29/05,2.28,1.58,2.2,1.5,3.0,6,,,,390.0,108.0,Los Angeles,Blake J.,0.0,2.53,1.613,2nd Round,International,Hard,Mercedes-Benz Cup,,,,,,6.0,7,,,,595.0,63.0,Ginepri R.,2.0
44.0,4.33,1.19,3.0,5.0,1.17,Completed,Outdoor,7/29/05,4.25,1.2,3.6,1.2,2.0,6,4,,,800.0,44.0,Los Angeles,Srichaphan P.,1.0,4.52,1.252,Quarterfinals,International,Hard,Mercedes-Benz Cup,,,,,,6.0,4,6,,,2275.0,6.0,Agassi A.,2.0
44.0,1.66,2.1,3.0,1.62,2.3,Completed,Outdoor,7/29/05,1.55,2.4,1.7,1.9,4.0,6,,,,598.0,62.0,Los Angeles,Malisse X.,0.0,1.633,2.48,Quarterfinals,International,Hard,Mercedes-Benz Cup,,,,,,6.0,7,,,,730.0,47.0,Chela J.I.,2.0
44.0,3.25,1.33,3.0,3.2,1.35,Completed,Outdoor,7/30/05,3.35,1.3,2.7,1.35,6.0,6,2,,,688.0,50.0,Los Angeles,Mello R.,1.0,3.53,1.366,Quarterfinals,International,Hard,Mercedes-Benz Cup,,,,,,4.0,7,6,,,1181.0,26.0,Hrbaty D.,2.0
44.0,1.3,3.39,3.0,1.3,3.55,Completed,Outdoor,7/30/05,1.35,3.1,1.3,2.9,6.0,5,,,,595.0,63.0,Los Angeles,Ginepri R.,0.0,1.313,3.89,Quarterfinals,International,Hard,Mercedes-Benz Cup,,,,,,7.0,7,,,,515.0,75.0,Muller G.,2.0
44.0,4.5,1.16,3.0,5.0,1.17,Completed,Outdoor,7/31/05,3.98,1.22,3.6,1.2,4.0,2,,,,730.0,47.0,Los Angeles,Chela J.I.,0.0,5.72,1.195,Semifinals,International,Hard,Mercedes-Benz Cup,,,,,,6.0,6,,,,2275.0,6.0,Agassi A.,2.0
44.0,1.36,3.0,3.0,1.4,2.9,Completed,Outdoor,7/31/05,1.4,2.85,1.35,2.7,6.0,6,1,,,1181.0,26.0,Los Angeles,Hrbaty D.,1.0,1.433,3.11,Semifinals,International,Hard,Mercedes-Benz Cup,,,,,,4.0,7,6,,,515.0,75.0,Muller G.,2.0
44.0,5.0,1.14,3.0,5.5,1.15,Completed,Outdoor,7/31/05,4.67,1.17,4.0,1.15,4.0,5,,,,515.0,75.0,Los Angeles,Muller G.,0.0,5.96,1.181,The Final,International,Hard,Mercedes-Benz Cup,,,,,,6.0,7,,,,2275.0,6.0,Agassi A.,2.0
45.0,1.5,2.5,3.0,1.55,2.4,Completed,Outdoor,7/25/05,1.55,2.35,1.5,2.2,1.0,0,,,,483.0,82.0,Umag,Vanek J.,0.0,1.633,2.48,1st Round,International,Clay,Croatia Open,,,,,,6.0,6,,,,315.0,133.0,Portas A.,2.0
45.0,,,3.0,,,Completed,Outdoor,7/25/05,,,3.2,1.25,5.0,2,,,,11.0,864.0,Umag,Cilic M.,0.0,3.58,1.36,1st Round,International,Clay,Croatia Open,,,,,,7.0,6,,,,346.0,127.0,Vliegen K.,2.0
45.0,1.28,3.25,3.0,1.3,3.4,Completed,Outdoor,7/25/05,1.3,3.35,1.3,2.9,5.0,3,,,,637.0,58.0,Umag,Martin A.,0.0,1.311,3.92,1st Round,International,Clay,Croatia Open,,,,,,7.0,6,,,,329.0,129.0,Dlouhy L.,2.0
